master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s6h_038_070,S6H,038/070,ポケモン,闘,ヒポポタス,C,E,
s6h_039_070,S6H,039/070,ポケモン,闘,カバルドン,C,E,
s6h_040_070,S6H,040/070,ポケモン,闘,エルレイド,U,E,
s6h_041_070,S6H,041/070,ポケモン,闘,イワンコ,C,E,
s6h_042_070,S6H,042/070,ポケモン,闘,ルガルガン,R,E,
s6h_043_070,S6H,043/070,ポケモン,闘,サダイジャV,RR,E,
s6h_044_070,S6H,044/070,ポケモン,闘,サダイジャVMAX,RRR,E,
s6h_045_070,S6H,045/070,ポケモン,悪,ガラルヤドキング,R,E,
s6h_046_070,S6H,046/070,ポケモン,悪,ハリーセン,C,E,
s6h_047_070,S6H,047/070,ポケモン,悪,レパルダスV,RR,E,
s6h_048_070,S6H,048/070,ポケモン,鋼,ココドラ,C,E,
s6h_049_070,S6H,049/070,ポケモン,鋼,コドラ,C,E,
s6h_050_070,S6H,050/070,ポケモン,鋼,ボスゴドラ,U,E,
s6h_051_070,S6H,051/070,ポケモン,無,ケンタロス,R,E,
s6h_052_070,S6H,052/070,ポケモン,無,ポリゴン,C,E,
s6h_053_070,S6H,053/070,ポケモン,無,ポリゴン2,U,E,
s6h_054_070,S6H,054/070,ポケモン,無,ポリゴンZ,R,E,
s6h_055_070,S6H,055/070,ポケモン,無,ヒメグマ,C,E,
s6h_056_070,S6H,056/070,ポケモン,無,リングマ,U,E,
s6h_057_070,S6H,057/070,ポケモン,無,トルネロスV,RR,E,
s6h_058_070,S6H,058/070,ポケモン,無,トルネロスVMAX,RRR,E,
s6h_059_070,S6H,059/070,ポケモン,無,トリミアン,C,E,
s6h_060_070,S6H,060/070,トレーナーズ,グッズ,サバイバルセット,U,E,
s6h_061_070,S6H,061/070,トレーナーズ,ポケモンのどうぐ,いかついメット,U,E,
s6h_062_070,S6H,062/070,トレーナーズ,ポケモンのどうぐ,いちげきの巻物 貫通の巻,U,E,
s6h_063_070,S6H,063/070,トレーナーズ,ポケモンのどうぐ,耐火グローブ,U,E,
s6h_064_070,S6H,064/070,トレーナーズ,ポケモンのどうぐ,ブレイクグローブ,U,E,
s6h_065_070,S6H,065/070,トレーナーズ,サポート,アスナ,U,E,
s6h_066_070,S6H,066/070,トレーナーズ,サポート,ドクター,U,E,
s6h_067_070,S6H,067/070,トレーナーズ,サポート,ピオニー,U,E,
s6h_068_070,S6H,068/070,トレーナーズ,サポート,メロン,U,E,
s6h_069_070,S6H,069/070,トレーナーズ,スタジアム,頂への雪道,U,E,
s6h_070_070,S6H,070/070,エネルギー,無,インパクトエネルギー,U,E,
s6h_071_070,S6H,071/070,ポケモン,炎,ボルケニオンV,SR,E,
s6h_072_070,S6H,072/070,ポケモン,水,はくばバドレックスV,SR,E,
s6h_073_070,S6H,073/070,ポケモン,水,はくばバドレックスV,SR,E,
s6h_074_070,S6H,074/070,ポケモン,超,ガラルギャロップV,SR,E,
s6h_075_070,S6H,075/070,ポケモン,超,ガラルギャロップV,SR,E,
s6h_076_070,S6H,076/070,ポケモン,闘,サダイジャV,SR,E,
s6h_077_070,S6H,077/070,ポケモン,悪,レパルダスV,SR,E,
s6h_078_070,S6H,078/070,ポケモン,無,トルネロスV,SR,E,
s6h_079_070,S6H,079/070,ポケモン,無,トルネロスV,SR,E,
s6h_080_070,S6H,080/070,トレーナーズ,サポート,アスナ,SR,E,
s6h_081_070,S6H,081/070,トレーナーズ,サポート,ドクター,SR,E,
s6h_082_070,S6H,082/070,トレーナーズ,サポート,ピオニー,SR,E,
s6h_083_070,S6H,083/070,トレーナーズ,サポート,メロン,SR,E,
s6h_084_070,S6H,084/070,ポケモン,水,はくばバドレックスVMAX,HR,E,
s6h_085_070,S6H,085/070,ポケモン,水,はくばバドレックスVMAX,HR,E,
s6h_086_070,S6H,086/070,ポケモン,闘,サダイジャVMAX,HR,E,
s6h_087_070,S6H,087/070,ポケモン,無,トルネロスVMAX,HR,E,
s6h_088_070,S6H,088/070,トレーナーズ,サポート,アスナ,HR,E,
s6h_089_070,S6H,089/070,トレーナーズ,サポート,ドクター,HR,E,
s6h_090_070,S6H,090/070,トレーナーズ,サポート,ピオニー,HR,E,
s6h_091_070,S6H,091/070,トレーナーズ,サポート,メロン,HR,E,
s6h_092_070,S6H,092/070,ポケモン,鋼,ドータクン,UR,E,
s6h_093_070,S6H,093/070,トレーナーズ,グッズ,おむかえちょうちん,UR,E,
s6h_094_070,S6H,094/070,トレーナーズ,ポケモンのどうぐ,いかついメット,UR,E,
s6h_095_070,S6H,095/070,エネルギー,水,基本水エネルギー,UR,,
