master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s5i_040_070,S5I,040/070,ポケモン,悪,クロバット,R,E,
s5i_041_070,S5I,041/070,ポケモン,悪,ガラルヤドラン,U,E,
s5i_042_070,S5I,042/070,ポケモン,悪,ヤミカラス,C,E,
s5i_043_070,S5I,043/070,ポケモン,悪,ドンカラス,C,E,
s5i_044_070,S5I,044/070,ポケモン,悪,デルビル,C,E,
s5i_045_070,S5I,045/070,ポケモン,悪,ヘルガー,R,E,
s5i_046_070,S5I,046/070,ポケモン,悪,バンギラスV,RR,E,
s5i_047_070,S5I,047/070,ポケモン,悪,モルペコ,C,E,
s5i_048_070,S5I,048/070,ポケモン,鋼,クチート,C,E,
s5i_049_070,S5I,049/070,ポケモン,鋼,ドーミラー,C,E,
s5i_050_070,S5I,050/070,ポケモン,鋼,ドータクン,R,E,
s5i_051_070,S5I,051/070,ポケモン,鋼,ヒトツキ,C,E,
s5i_052_070,S5I,052/070,ポケモン,鋼,ニダンギル,C,E,
s5i_053_070,S5I,053/070,ポケモン,鋼,ギルガルド,R,E,
s5i_054_070,S5I,054/070,ポケモン,鋼,ギルガルド,U,E,
s5i_055_070,S5I,055/070,ポケモン,無,オニスズメ,C,E,
s5i_056_070,S5I,056/070,ポケモン,無,オニドリル,C,E,
s5i_057_070,S5I,057/070,ポケモン,無,ベロリンガ,C,E,
s5i_058_070,S5I,058/070,ポケモン,無,ベロベルト,U,E,
s5i_059_070,S5I,059/070,ポケモン,無,ムーランドV,RR,E,
s5i_060_070,S5I,060/070,ポケモン,無,ジジーロン,U,E,
s5i_061_070,S5I,061/070,トレーナー,グッズ,あなぬけのヒモ,U,E,
s5i_062_070,S5I,062/070,トレーナー,グッズ,活力の壺,U,E,
s5i_063_070,S5I,063/070,トレーナー,グッズ,キャンプセット,U,E,
s5i_064_070,S5I,064/070,トレーナー,ポケモンのどうぐ,いちげきの巻物 怒りの巻,U,E,
s5i_065_070,S5I,065/070,トレーナー,ポケモンのどうぐ,学習装置,U,E,
s5i_066_070,S5I,066/070,トレーナー,サポート,シバ,U,E,
s5i_067_070,S5I,067/070,トレーナー,サポート,フヨウ,U,E,
s5i_068_070,S5I,068/070,トレーナー,サポート,マスタード いちげきのかた,U,E,
s5i_069_070,S5I,069/070,トレーナー,スタジアム,あくの塔,U,E,
s5i_070_070,S5I,070/070,エネルギー,闘悪,いちげきエネルギー,U,E,
s5i_071_070,S5I,071/070,ポケモン,草,アップリューV,SR,E,
s5i_072_070,S5I,072/070,ポケモン,雷,カプ・コケコV,SR,E,
s5i_073_070,S5I,073/070,ポケモン,超,ミミッキュV,SR,E,
s5i_074_070,S5I,074/070,ポケモン,闘,いちげきウーラオスV,SR,E,
s5i_075_070,S5I,075/070,ポケモン,闘,いちげきウーラオスV,SR,E,
s5i_076_070,S5I,076/070,ポケモン,悪,バンギラスV,SR,E,
s5i_077_070,S5I,077/070,ポケモン,悪,バンギラスV,SR,E,
s5i_078_070,S5I,078/070,ポケモン,無,ムーランドV,SR,E,
s5i_079_070,S5I,079/070,トレーナー,サポート,シバ,SR,E,
s5i_080_070,S5I,080/070,トレーナー,サポート,フヨウ,SR,E,
s5i_081_070,S5I,081/070,トレーナー,サポート,マスタード いちげきのかた,SR,E,
s5i_082_070,S5I,082/070,ポケモン,草,アップリューVMAX,HR,E,
s5i_083_070,S5I,083/070,ポケモン,雷,カプ・コケコVMAX,HR,E,
s5i_084_070,S5I,084/070,ポケモン,闘,いちげきウーラオスVMAX,HR,E,
s5i_085_070,S5I,085/070,ポケモン,闘,いちげきウーラオスVMAX,HR,E,
s5i_086_070,S5I,086/070,トレーナー,サポート,シバ,HR,E,
s5i_087_070,S5I,087/070,トレーナー,サポート,フヨウ,HR,E,
s5i_088_070,S5I,088/070,トレーナー,サポート,マスタード いちげきのかた,HR,E,
s5i_089_070,S5I,089/070,ポケモン,悪,ヘルガー,UR,E,
s5i_090_070,S5I,090/070,トレーナー,ポケモンのどうぐ,学習装置,UR,E,
s5i_091_070,S5I,091/070,エネルギー,闘悪,いちげきエネルギー,UR,E,
