master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s7d_077_067,S7D,077/067,トレーナーズ,サポート,キバナ,SR,E,
s7d_078_067,S7D,078/067,トレーナーズ,サポート,スクールガール,SR,E,
s7d_079_067,S7D,079/067,トレーナーズ,サポート,モノマネむすめ,SR,E,
s7d_080_067,S7D,080/067,ポケモン,闘,ルガルガンVMAX,HR,E,
s7d_081_067,S7D,081/067,ポケモン,悪,ダストダスVMAX,HR,E,
s7d_082_067,S7D,082/067,ポケモン,竜,ジュラルドンVMAX,HR,E,
s7d_083_067,S7D,083/067,ポケモン,竜,ジュラルドンVMAX,HR,E,
s7d_084_067,S7D,084/067,トレーナーズ,サポート,キバナ,HR,E,
s7d_085_067,S7D,085/067,トレーナーズ,サポート,スクールガール,HR,E,
s7d_086_067,S7D,086/067,トレーナーズ,サポート,モノマネむすめ,HR,E,
s7d_087_067,S7D,087/067,ポケモン,超,クレセリア,UR,E,
s7d_088_067,S7D,088/067,トレーナーズ,ポケモンのどうぐ,フルフェイスガード,UR,E,
s7d_089_067,S7D,089/067,トレーナーズ,スタジアム,結晶の洞窟,UR,E,
s7d_090_067,S7D,090/067,エネルギー,鋼,基本鋼エネルギー,UR,,
