master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s6k_061_070,S6K,061/070,トレーナーズ,ポケモンのどうぐ,草取りグローブ,U,E,
s6k_062_070,S6K,062/070,トレーナーズ,ポケモンのどうぐ,正義のグローブ,U,E,
s6k_063_070,S6K,063/070,トレーナーズ,ポケモンのどうぐ,れんげきの巻物 天の巻,U,E,
s6k_064_070,S6K,064/070,トレーナーズ,サポート,カトレア,U,E,
s6k_065_070,S6K,065/070,トレーナーズ,サポート,キクコ,U,E,
s6k_066_070,S6K,066/070,トレーナーズ,サポート,シャクヤ,U,E,
s6k_067_070,S6K,067/070,トレーナーズ,サポート,ズミ,U,E,
s6k_068_070,S6K,068/070,トレーナーズ,スタジアム,いにしえの墓地,U,E,
s6k_069_070,S6K,069/070,エネルギー,無,スパイラルエネルギー,U,E,
s6k_070_070,S6K,070/070,エネルギー,無,ラッキーエネルギー,U,E,
s6k_071_070,S6K,071/070,ポケモン,草,セレビィV,SR,E,
s6k_072_070,S6K,072/070,ポケモン,水,ウオチルドンV,SR,E,
s6k_073_070,S6K,073/070,ポケモン,雷,ゼラオラV,SR,E,
s6k_074_070,S6K,074/070,ポケモン,雷,ゼラオラV,SR,E,
s6k_075_070,S6K,075/070,ポケモン,超,こくばバドレックスV,SR,E,
s6k_076_070,S6K,076/070,ポケモン,超,こくばバドレックスV,SR,E,
s6k_077_070,S6K,077/070,ポケモン,鋼,メタグロスV,SR,E,
s6k_078_070,S6K,078/070,ポケモン,無,ハピナスV,SR,E,
s6k_079_070,S6K,079/070,ポケモン,無,ハピナスV,SR,E,
s6k_080_070,S6K,080/070,トレーナーズ,サポート,カトレア,SR,E,
s6k_081_070,S6K,081/070,トレーナーズ,サポート,キクコ,SR,E,
s6k_082_070,S6K,082/070,トレーナーズ,サポート,シャクヤ,SR,E,
s6k_083_070,S6K,083/070,トレーナーズ,サポート,ズミ,SR,E,
s6k_084_070,S6K,084/070,ポケモン,草,セレビィVMAX,HR,E,
s6k_085_070,S6K,085/070,ポケモン,超,こくばバドレックスVMAX,HR,E,
s6k_086_070,S6K,086/070,ポケモン,超,こくばバドレックスVMAX,HR,E,
s6k_087_070,S6K,087/070,ポケモン,鋼,メタグロスVMAX,HR,E,
s6k_088_070,S6K,088/070,トレーナーズ,サポート,カトレア,HR,E,
s6k_089_070,S6K,089/070,トレーナーズ,サポート,キクコ,HR,E,
s6k_090_070,S6K,090/070,トレーナーズ,サポート,シャクヤ,HR,E,
s6k_091_070,S6K,091/070,トレーナーズ,サポート,ズミ,HR,E,
s6k_092_070,S6K,092/070,ポケモン,雷,マルマイン,UR,D,
s6k_093_070,S6K,093/070,ポケモン,グッズ,霧の水晶,UR,E,
s6k_094_070,S6K,094/070,ポケモン,グッズ,やまびこホーン,UR,E,
s6k_095_070,S6K,095/070,エネルギー,超,基本超エネルギー,UR,,
